chrom	start	end
chr8	4213001	4213201
chr8	41239562	41239762
chr8	37150320	37150520
chr8	3677154	3677354
chr8	3631027	3631227
chr8	36184239	36184439
chr8	36094666	36094866
chr8	36093770	36093970
chr8	3609174	3609374
chr8	36020057	36020257
chr8	34154385	34154585
chr8	34147025	34147225
chr8	33626071	33626271
chr8	33599466	33599666
chr8	32009128	32009328
chr8	31389024	31389224
chr8	31069279	31069479
chr8	31031775	31031975
chr8	27206957	27207157
chr8	27085294	27085494
chr8	27023631	27023831
chr8	26780709	26780909
chr8	26119729	26119929
chr8	25784912	25785112
chr8	25597424	25597624
chr8	25491337	25491537
chr8	25275889	25276089
chr8	25190953	25191153
chr8	24445748	24445948
chr8	23746319	23746519
chr8	23257040	23257240
chr8	23237748	23237948
chr8	22808018	22808218
chr8	22757599	22757799
chr8	22471983	22472183
chr8	22185467	22185667
chr8	22166333	22166533
chr8	20581177	20581377
chr8	17535199	17535399
chr8	17534579	17534779
chr8	17532781	17532981
chr8	15942596	15942796
chr8	15562486	15562686
chr8	14986716	14986916
chr8	14473248	14473448
chr8	14096591	14096791
chr8	14096116	14096316
chr8	13932934	13933134
chr8	13882763	13882963
chr8	13785784	13785984
chr8	13694777	13694977
chr8	13677180	13677380
chr8	13611875	13612075
chr8	13446515	13446715
chr8	129263772	129263972
chr8	12787105	12787305
chr8	126961626	126961826
chr8	126944811	126945011
chr8	126694528	126694728
chr8	126475048	126475248
chr8	126433968	126434168
chr8	126326812	126327012
chr8	126298845	126299045
chr8	126298384	126298584
chr8	125910866	125911066
chr8	125898276	125898476
chr8	124948071	124948271
chr8	124752317	124752517
chr8	124663356	124663556
chr8	124508057	124508257
chr8	124434436	124434636
chr8	124418343	124418543
chr8	124231226	124231426
chr8	124099300	124099500
chr8	123892113	123892313
chr8	123866988	123867188
chr8	123841043	123841243
chr8	123720366	123720566
chr8	123518699	123518899
chr8	123412457	123412657
chr8	123374051	123374251
chr8	123236302	123236502
chr8	123150740	123150940
chr8	122864744	122864944
chr8	122752393	122752593
chr8	122739420	122739620
chr8	122677669	122677869
chr8	122567780	122567980
chr8	122554776	122554976
chr8	122420015	122420215
chr8	122356101	122356301
chr8	122282730	122282930
chr8	122281368	122281568
chr8	122007172	122007372
chr8	121907693	121907893
chr8	121771326	121771526
chr8	121730924	121731124
chr8	121652802	121653002
chr8	121371952	121372152
chr8	121088662	121088862
chr8	12073697	12073897
chr8	120633828	120634028
chr8	120427069	120427269
chr8	120419780	120419980
chr8	120225809	120226009
chr8	120161839	120162039
chr8	120101601	120101801
chr8	119840513	119840713
chr8	119778440	119778640
chr8	119532109	119532309
chr8	118104766	118104966
chr8	117801940	117802140
chr8	11779953	11780153
chr8	11758193	11758393
chr8	117428897	117429097
chr8	117259407	117259607
chr8	117157810	117158010
chr8	117157305	117157505
chr8	116954552	116954752
chr8	116946432	116946632
chr8	11558042	11558242
chr8	11556965	11557165
chr8	11550683	11550883
chr8	11497517	11497717
chr8	11476769	11476969
chr8	11438007	11438207
chr8	11414240	11414440
chr8	113848812	113849012
chr8	11382544	11382744
chr8	111941141	111941341
chr8	111876682	111876882
chr8	111743991	111744191
chr8	111736965	111737165
chr8	111537265	111537465
chr8	111300157	111300357
chr8	111259146	111259346
chr8	111094334	111094534
chr8	110997780	110997980
chr8	110847001	110847201
chr8	110752206	110752406
chr8	110618589	110618789
chr8	11009112	11009312
chr8	110079844	110080044
chr8	109779233	109779433
chr8	107546223	107546423
chr8	106893111	106893311
chr8	106321459	106321659
chr8	106168759	106168959
chr8	106136241	106136441
chr8	105949476	105949676
chr8	105930767	105930967
chr8	105616051	105616251
chr8	105606334	105606534
chr8	105571894	105572094
chr8	105565819	105566019
chr8	105518149	105518349
chr8	105254416	105254616
chr8	104541156	104541356
chr8	104534519	104534719
chr8	104442693	104442893
chr8	104411557	104411757
chr8	104248246	104248446
chr8	10053840	10054040
chr7	99953580	99953780
chr7	99858992	99859192
chr7	99381401	99381601
chr7	99141946	99142146
chr7	98855493	98855693
chr7	98702948	98703148
chr7	97737980	97738180
chr7	97719216	97719416
chr7	97579414	97579614
chr7	97332592	97332792
chr7	97325720	97325920
chr7	96565880	96566080
chr7	96212354	96212554
chr7	92896088	92896288
chr7	92875219	92875419
chr7	92874384	92874584
chr7	90886580	90886780
chr7	90475345	90475545
chr7	90349094	90349294
chr7	90231487	90231687
chr7	89590628	89590828
chr7	89522200	89522400
chr7	89499565	89499765
chr7	87584043	87584243
chr7	84689921	84690121
chr7	84152042	84152242
chr7	84086537	84086737
chr7	83892095	83892295
chr7	83884271	83884471
chr7	83648945	83649145
chr7	82866492	82866692
chr7	82648551	82648751
chr7	82249410	82249610
chr7	82174634	82174834
chr7	81571131	81571331
chr7	81493893	81494093
chr7	81462956	81463156
chr7	81454756	81454956
chr7	80905031	80905231
chr7	80721012	80721212
chr7	80689342	80689542
chr7	80512803	80513003
chr7	80412379	80412579
chr7	80370666	80370866
chr7	80261042	80261242
chr7	80198047	80198247
chr7	79742992	79743192
chr7	79525053	79525253
chr7	79515559	79515759
chr7	79503125	79503325
chr7	79466187	79466387
chr7	79358727	79358927
chr7	78847088	78847288
chr7	78586067	78586267
chr7	78577393	78577593
chr7	75292460	75292660
chr7	75283065	75283265
chr7	74554555	74554755
chr7	74059789	74059989
chr7	73740181	73740381
chr7	73606906	73607106
chr7	73537787	73537987
chr7	73391842	73392042
chr7	73032439	73032639
chr7	70712330	70712530
chr7	67758996	67759196
chr7	67717033	67717233
chr7	6730435	6730635
chr7	65156734	65156934
chr7	65111762	65111962
chr7	64872986	64873186
chr7	64584021	64584221
chr7	64546569	64546769
chr7	64501890	64502090
chr7	6420013	6420213
chr7	63939540	63939740
chr7	63936419	63936619
chr7	63897258	63897458
chr7	6383204	6383404
chr7	63668065	63668265
chr7	63444524	63444724
chr7	63345703	63345903
chr7	6172351	6172551
chr7	6156097	6156297
chr7	57601412	57601612
chr7	57592078	57592278
chr7	57590977	57591177
chr7	57386589	57386789
chr7	56765959	56766159
chr7	56729307	56729507
chr7	51879188	51879388
chr7	51265963	51266163
chr7	5092950	5093150
chr7	5061131	5061331
chr7	5014670	5014870
chr7	49974917	49975117
chr7	49601272	49601472
chr7	49569814	49570014
chr7	49522721	49522921
chr7	49451368	49451568
chr7	49440731	49440931
chr7	49365462	49365662
chr7	49360788	49360988
chr7	49258067	49258267
chr7	49250023	49250223
chr7	49199416	49199616
chr7	48959676	48959876
chr7	48788774	48788974
chr7	4866104	4866304
chr7	4844626	4844826
chr7	48137327	48137527
chr7	4812309	4812509
chr7	4783963	4784163
chr7	47050405	47050605
chr7	47019742	47019942
chr7	47008208	47008408
chr7	46958688	46958888
chr7	46846989	46847189
chr7	46846606	46846806
chr7	46845692	46845892
chr7	46795631	46795831
chr7	46639544	46639744
chr7	4659041	4659241
chr7	46416111	46416311
chr7	46400566	46400766
chr7	46364334	46364534
chr7	46033576	46033776
chr7	45923070	45923270
chr7	45873021	45873221
chr7	45832654	45832854
chr7	45717990	45718190
chr7	45570188	45570388
chr7	4547327	4547527
chr7	45459900	45460100
chr7	45434600	45434800
chr7	45415796	45415996
chr7	45315164	45315364
chr7	45257532	45257732
chr7	45235073	45235273
chr7	45233772	45233972
chr7	45154466	45154666
chr7	45128992	45129192
chr7	4508486	4508686
chr7	45054362	45054562
chr7	44986857	44987057
chr7	44986453	44986653
chr7	44952810	44953010
chr7	44868876	44869076
chr7	44850202	44850402
chr7	44745162	44745362
chr7	4470334	4470534
chr7	44602552	44602752
chr7	44587020	44587220
chr7	44553429	44553629
chr7	44441853	44442053
chr7	44430194	44430394
chr7	44405921	44406121
chr7	44384596	44384796
chr7	44360080	44360280
chr7	44351086	44351286
chr7	44336669	44336869
chr7	44304926	44305126
chr7	43606823	43607023
chr7	43488659	43488859
chr7	43443864	43444064
chr7	43313065	43313265
chr7	4137228	4137428
chr7	38107961	38108161
chr7	38061373	38061573
chr7	37979823	37980023
chr7	37624814	37625014
chr7	3692731	3692931
chr7	36714158	36714358
chr7	36697044	36697244
chr7	35802940	35803140
chr7	35754422	35754622
chr7	35744924	35745124
chr7	35334162	35334362
chr7	35172087	35172287
chr7	35118929	35119129
chr7	34812764	34812964
chr7	34313475	34313675
chr7	34234053	34234253
chr7	34229800	34230000
chr7	3292908	3293108
chr7	3290280	3290480
chr7	31150999	31151199
chr7	31150365	31150565
chr7	31126961	31127161
chr7	30973386	30973586
chr7	30478148	30478348
chr7	30444639	30444839
chr7	30435867	30436067
chr7	30431890	30432090
chr7	30422510	30422710
chr7	30327238	30327438
chr7	30324650	30324850
chr7	30169808	30170008
chr7	29512020	29512220
chr7	29309309	29309509
chr7	29272132	29272332
chr7	29225634	29225834
chr7	29162781	29162981
chr7	29156135	29156335
chr7	29088929	29089129
chr7	28903990	28904190
chr7	28902902	28903102
chr7	28866122	28866322
chr7	28827448	28827648
chr7	28821667	28821867
chr7	28811276	28811476
chr7	28810740	28810940
chr7	28766430	28766630
chr7	28755987	28756187
chr7	28598289	28598489
chr7	28436420	28436620
chr7	28386503	28386703
chr7	28382150	28382350
chr7	28350507	28350707
chr7	28311965	28312165
chr7	28179367	28179567
chr7	28104968	28105168
chr7	27929150	27929350
chr7	27674425	27674625
chr7	27673913	27674113
chr7	27653745	27653945
chr7	27592377	27592577
chr7	27543147	27543347
chr7	27541562	27541762
chr7	27490531	27490731
chr7	27486800	27487000
chr7	27473836	27474036
chr7	27447730	27447930
chr7	27446657	27446857
chr7	27330884	27331084
chr7	27258323	27258523
chr7	27257143	27257343
chr7	27166688	27166888
chr7	25816185	25816385
chr7	25710610	25710810
chr7	25674842	25675042
chr7	25619175	25619375
chr7	25395957	25396157
chr7	25305933	25306133
chr7	25279472	25279672
chr7	25248046	25248246
chr7	25244654	25244854
chr7	25238054	25238254
chr7	25133282	25133482
chr7	25049639	25049839
chr7	25009107	25009307
chr7	24850145	24850345
chr7	24587548	24587748
chr7	24530447	24530647
chr7	24507813	24508013
chr7	24481507	24481707
chr7	24452171	24452371
chr7	24399885	24400085
chr7	24325743	24325943
chr7	19933262	19933462
chr7	19664933	19665133
chr7	19641333	19641533
chr7	19629451	19629651
chr7	19573373	19573573
chr7	19562399	19562599
chr7	19426463	19426663
chr7	19360380	19360580
chr7	19344658	19344858
chr7	19333079	19333279
chr7	19308626	19308826
chr7	19075974	19076174
chr7	19004617	19004817
chr7	18990740	18990940
chr7	18892185	18892385
chr7	17039435	17039635
chr7	16944512	16944712
chr7	16811077	16811277
chr7	16618662	16618862
chr7	16615441	16615641
chr7	16402211	16402411
chr7	16299571	16299771
chr7	16297008	16297208
chr7	16286499	16286699
chr7	16272781	16272981
chr7	16149353	16149553
chr7	16130548	16130748
chr7	16116539	16116739
chr7	16098388	16098588
chr7	16052795	16052995
chr7	16048254	16048454
chr7	15948431	15948631
chr7	15922300	15922500
chr7	144469983	144470183
chr7	144354477	144354677
chr7	144284351	144284551
chr7	144268429	144268629
chr7	143905726	143905926
chr7	143891296	143891496
chr7	143830333	143830533
chr7	143822929	143823129
chr7	143784024	143784224
chr7	143756419	143756619
chr7	143152453	143152653
chr7	142094537	142094737
chr7	141956210	141956410
chr7	141949436	141949636
chr7	141902934	141903134
chr7	141467708	141467908
chr7	141447144	141447344
chr7	141048398	141048598
chr7	140828189	140828389
chr7	140116324	140116524
chr7	140082306	140082506
chr7	139978489	139978689
chr7	139350715	139350915
chr7	139249038	139249238
chr7	139187914	139188114
chr7	136582089	136582289
chr7	135580405	135580605
chr7	135538452	135538652
chr7	135537684	135537884
chr7	134938620	134938820
chr7	134775818	134776018
chr7	134467271	134467471
chr7	134211690	134211890
chr7	133768597	133768797
chr7	133580737	133580937
chr7	133234515	133234715
chr7	133108634	133108834
chr7	13278740	13278940
chr7	132593889	132594089
chr7	132576301	132576501
chr7	132356410	132356610
chr7	132336792	132336992
chr7	132316546	132316746
chr7	132315874	132316074
chr7	131371300	131371500
chr7	130964789	130964989
chr7	130265629	130265829
chr7	12978112	12978312
chr7	12966153	12966353
chr7	128740443	128740643
chr7	128460649	128460849
chr7	12834857	12835057
chr7	128252665	128252865
chr7	128238350	128238550
chr7	12803492	12803692
chr7	127993131	127993331
chr7	127912383	127912583
chr7	127876532	127876732
chr7	12780203	12780403
chr7	127769045	127769245
chr7	127615250	127615450
chr7	127588732	127588932
chr7	127421789	127421989
chr7	127346071	127346271
chr7	127244428	127244628
chr7	127208656	127208856
chr7	127195572	127195772
chr7	127021131	127021331
chr7	126949456	126949656
chr7	126848937	126849137
chr7	126798278	126798478
chr7	126776790	126776990
chr7	126759720	126759920
chr7	126739591	126739791
chr7	126704450	126704650
chr7	126503625	126503825
chr7	126502317	126502517
chr7	126475443	126475643
chr7	126474818	126475018
chr7	126458434	126458634
chr7	126429242	126429442
chr7	126428812	126429012
chr7	126396732	126396932
chr7	126377007	126377207
chr7	126273166	126273366
chr7	126171769	126171969
chr7	125491552	125491752
chr7	124868078	124868278
chr7	123294504	123294704
chr7	122728233	122728433
chr7	122726559	122726759
chr7	122702750	122702950
chr7	122670994	122671194
chr7	122584154	122584354
chr7	122416095	122416295
chr7	122372143	122372343
chr7	122338129	122338329
chr7	122290148	122290348
chr7	122289006	122289206
chr7	121734619	121734819
chr7	121501765	121501965
chr7	121282155	121282355
chr7	121235018	121235218
chr7	121034529	121034729
chr7	120843421	120843621
chr7	120825273	120825473
chr7	120712241	120712441
chr7	119895654	119895854
chr7	119793894	119794094
chr7	118993099	118993299
chr7	118447659	118447859
chr7	118399881	118400081
chr7	118364788	118364988
chr7	118067326	118067526
chr7	117380589	117380789
chr7	116504655	116504855
chr7	116443382	116443582
chr7	116334107	116334307
chr7	116186302	116186502
chr7	116031960	116032160
chr7	114562494	114562694
chr7	114276074	114276274
chr7	114117719	114117919
chr7	113916037	113916237
chr7	113638177	113638377
chr7	112663302	112663502
chr7	112378493	112378693
chr7	112336198	112336398
chr7	112298135	112298335
chr7	112239574	112239774
chr7	112233775	112233975
chr7	112123475	112123675
chr7	111082158	111082358
chr7	110624974	110625174
chr7	110615284	110615484
chr7	110265884	110266084
chr7	110221932	110222132
chr7	110122831	110123031
chr7	109986252	109986452
chr7	109703541	109703741
chr7	109519064	109519264
chr7	109169546	109169746
chr7	108991391	108991591
chr7	108950723	108950923
chr7	108950403	108950603
