chrom	start	end
chrX	48124367	48124851
chrX	47482910	47483059
chrX	45786167	45786230
chrX	43013019	43013397
chrX	42470487	42470789
chrX	41761523	41761832
chrX	41733085	41733162
chrX	41552074	41552253
chrX	38524464	38524743
chrX	38513997	38514491
chrX	37182029	37182085
chrX	36933327	36933554
chrX	36614707	36614831
chrX	35897755	35897938
chrX	22837509	22837850
chrX	20906575	20906686
chrX	20842305	20842599
chrX	20421694	20421841
chrX	18814661	18814745
chrX	15221716	15221776
chrX	13782819	13782922
chrX	12951283	12951624
chrX	12917582	12917740
chrX	12768763	12768910
chrX	12152924	12153735
chrX	12007626	12008102
chrX	12004262	12006048
chrX	12002271	12002498
chrX	11899856	11900474
chrX	11847250	11847610
chrX	11826769	11827290
chrX	11735079	11735347
chrX	11728546	11728892
chrX	11626406	11626975
chrX	11621581	11621993
chrX	11491327	11491536
chrX	11435132	11435598
chrX	10912762	10912892
chrX	10763572	10763860
chrX	10715025	10715129
chrX	10392266	10393272
chrX	8099492	8099828
chrX	7813344	7813528
chrX	7792087	7792526
chrX	7769166	7769276
chrX	7761461	7761676
chrX	7658157	7658736
chrX	6892467	6892775
chrX	6562604	6562780
chrX	6419448	6419749
chrX	6417866	6418210
chrX	6357942	6358265
chrX	6318450	6318680
chr9	61583239	61584019
chr9	48685210	48686071
chr9	41001113	41002421
chr9	110255574	110256665
chr9	60562974	60564004
chr9	46702289	46703138
chr9	45457187	45457482
chr9	45499222	45500109
chr9	120196300	120197377
chr9	28173064	28173656
chr9	63722375	63723833
chr9	56620909	56624960
chr9	56611669	56613362
chr9	121475407	121476538
chr9	14206950	14207908
chr9	96505435	96506445
chr9	99394480	99394742
chr9	106235315	106235667
chr9	96977402	96978222
chr9	47054430	47055111
chr9	45555687	45556582
chr9	68761425	68762181
chr9	52104782	52105916
chr9	70159447	70160786
chr9	87617084	87618284
chr9	103546310	103547837
chr9	29285543	29285994
chr9	68743619	68744315
chr9	96990135	96991964
chr9	57812400	57812838
chr9	37027425	37028783
chr9	45439824	45440881
chr9	45506707	45508097
chr9	41469535	41470418
chr9	63973671	63974324
chr9	68635502	68636087
chr9	120839151	120839353
chr9	75347623	75348092
chr9	62419727	62420177
chr9	122455002	122456159
chr9	108574145	108575476
chr9	83600395	83601537
chr9	73094506	73095922
chr9	61400920	61402543
chr9	121487913	121489360
chr9	67722402	67722814
chr9	61556488	61557594
chr9	47462816	47463277
chr9	121093544	121094615
chr9	120411971	120413562
chr9	69591821	69593156
chr9	110385640	110386234
chr9	61677069	61678157
chr9	122422685	122423467
chr9	121388404	121389464
chr9	102496446	102497003
chr9	103746567	103747648
chr9	56645928	56647745
chr9	45153456	45153779
chr9	111208460	111209689
chr9	70409745	70410210
chr9	62674775	62675284
chr9	105251800	105252734
chr9	101840663	101841727
chr9	27190473	27190899
chr9	62425924	62426237
chr9	48805932	48806987
chr9	48690198	48691203
chr9	45586471	45586657
chr9	33849732	33850201
chr9	29645234	29646098
chr9	42118284	42120464
chr9	59222123	59222779
chr9	50751933	50752265
chr9	43878978	43879649
chr9	98505592	98506678
chr9	107381714	107382876
chr9	60311544	60312237
chr9	120676383	120677448
chr9	102649948	102651040
chr9	122169704	122170528
chr9	121818837	121819934
chr9	119003109	119004136
chr9	120115921	120116531
chr9	100995915	100996911
chr9	69123743	69124130
chr9	45652892	45653380
chr9	32744458	32744847
chr9	61031675	61032838
chr9	40698747	40699319
chr9	108093551	108094287
chr9	96716775	96717913
chr9	103959844	103960300
chr9	96989333	96989864
chr9	107443099	107444607
chr9	43866952	43867477
chr9	103565029	103565993
chr9	30710257	30711419
chr9	118976602	118977028
chr9	45648931	45649827
chr9	68826533	68828148
chr9	103845908	103846529
chr9	14624078	14624741
chr9	117633316	117633780
chr9	77928778	77928949
chr9	73455744	73456605
chr9	67023184	67023743
chr9	42248131	42248793
chr9	43754590	43755413
chr9	118641408	118642105
chr9	120427057	120427892
chr9	94696413	94696885
chr9	107470322	107471018
chr9	67032650	67034032
chr9	34688588	34689185
chr9	48830327	48831317
chr9	57810421	57811332
chr9	45677354	45678408
chr9	47858030	47859472
chr9	45866149	45866816
chr9	103657044	103658275
chr9	79965399	79966210
chr9	61435045	61436020
chr9	41126327	41127021
chr9	57803853	57804384
chr9	107506579	107507570
chr9	107511356	107511785
chr9	20697215	20697858
chr9	97586311	97586332
chr9	117781089	117781790
chr9	106910138	106910810
chr9	103471615	103472073
chr9	68723724	68725277
chr9	59748721	59749514
chr9	51839888	51840575
chr9	42121171	42122965
chr9	42117069	42117556
chr9	42100842	42102462
chr9	42047781	42048670
chr9	41988298	41989451
chr9	41981764	41982859
chr9	29848272	29849906
chr9	92833911	92834419
chr9	83962591	83962989
chr9	111743095	111743557
chr9	75226701	75228630
chr9	40230903	40231507
chr9	21817032	21817679
chr9	42238452	42238949
chr9	57244013	57244433
chr9	121663281	121664820
chr9	120378327	120378869
chr9	118700793	118701800
chr9	114761656	114762262
chr9	98010214	98011874
chr9	67782071	67782942
chr9	65244260	65245121
chr9	48803406	48804520
chr9	4979295	4979815
chr9	105967869	105968805
chr9	121914470	121914646
chr9	80595853	80596240
chr9	62240258	62240985
chr9	67161909	67162995
chr9	119054019	119054583
chr9	96228806	96229440
chr9	37538049	37540470
chr9	121967833	121968331
chr9	121387300	121388129
chr9	120451995	120452695
chr9	116115999	116116561
chr9	114745101	114745419
chr9	108120297	108120894
chr9	106250177	106250757
chr9	75787262	75787483
chr9	69823246	69823844
chr9	67810811	67811282
chr9	67785825	67786384
chr9	66666896	66667514
chr9	63862445	63863911
chr9	61699160	61699690
chr9	61384719	61386445
chr9	56176661	56176845
chr9	56122911	56124102
chr9	43387352	43387835
chr9	42801362	42802185
chr9	40607798	40608218
chr9	40449740	40451374
chr9	21806495	21807573
chr9	20812279	20812552
chr9	98712423	98712811
chr9	21677519	21678536
chr9	111406583	111408149
chr9	98492292	98492943
chr9	72366637	72367069
chr9	65195267	65195929
chr9	15027102	15027717
chr9	99340080	99340728
chr9	67780187	67780694
chr9	58468800	58469379
chr9	106640539	106641836
chr9	101018756	101019023
chr9	58859337	58860750
chr9	50375672	50375901
chr9	44178779	44178875
chr9	40707461	40707639
chr9	31384915	31385452
chr9	101595133	101596275
chr9	43111356	43111644
chr9	42053129	42054173
chr9	121982715	121982978
chr9	114964357	114964689
chr9	113578123	113578551
chr9	112251468	112252207
chr9	112140522	112141929
chr9	110293701	110294401
chr9	79392250	79392435
chr9	77425011	77426789
chr9	56794514	56795714
chr9	49229050	49229735
chr9	43692587	43693119
chr9	8898071	8898765
chr9	58184535	58185219
chr9	107257163	107257805
chr9	85674365	85674714
chr9	121786279	121786842
chr9	113518564	113519346
chr9	105392557	105393102
chr9	94724571	94725531
chr9	21737143	21738215
chr9	115044855	115045403
chr9	110372109	110372381
chr9	96412953	96413622
chr9	72758314	72759311
chr9	57964962	57966007
chr9	21153801	21154575
chr9	122610669	122611629
chr9	121828158	121829313
chr9	121640642	121641897
chr9	121443507	121444617
chr9	121382889	121384507
chr9	120322550	120323261
chr9	113266712	113267969
chr9	107295418	107296126
chr9	106299418	106301122
chr9	99438737	99439786
chr9	65560374	65560525
chr9	57986371	57986885
chr9	56777342	56778410
chr9	44722689	44723336
chr9	114988761	114990335
chr9	62778928	62779421
chr9	42307467	42308040
chr9	56786122	56786595
chr9	110914555	110915796
chr9	67950765	67951960
chr9	21853712	21854243
chr9	58807477	58807973
chr9	67242339	67242468
chr9	43792564	43793752
chr9	41968625	41969002
chr9	119666338	119666481
chr9	68683669	68684753
chr9	67170488	67171225
chr9	58863121	58864555
chr9	40629445	40630732
chr9	64126223	64126395
chr9	99127195	99128542
chr9	95664442	95665105
chr9	106289534	106290552
chr9	56715637	56716289
chr9	120023565	120024242
chr9	113345907	113347401
chr9	47422107	47423219
chr9	119516930	119517991
chr9	56873660	56874585
chr9	103550402	103552084
chr9	115220683	115221040
chr9	119572898	119573363
chr9	119334220	119334588
chr9	100467680	100467887
chr9	63892399	63892952
chr9	13583379	13584556
chr9	119885681	119886388
chr9	114072954	114074446
chr9	68672222	68672708
chr9	66212937	66213173
chr9	58419809	58420579
chr9	32735083	32736954
chr9	45707398	45707953
chr9	55579828	55579956
chr9	119566054	119566517
chr9	110623884	110625724
chr9	60513320	60513890
chr9	121506494	121507727
chr9	53374323	53375316
chr9	121832581	121833304
chr9	35043518	35044850
chr9	104755596	104756097
chr9	58856750	58856986
chr9	108831418	108832943
chr9	102723514	102724382
chr9	64455686	64456196
chr9	46327885	46328742
chr9	26741526	26742072
chr9	76043102	76043586
chr9	90202206	90202856
chr9	42110017	42112060
chr9	42106821	42107475
chr9	96398029	96398801
chr9	92614807	92615241
chr9	46782379	46783130
chr9	57604629	57605679
chr9	60920183	60920916
chr9	45634983	45636029
chr9	50545799	50546362
chr9	31225614	31227038
chr9	63612894	63613488
chr9	46898512	46899073
chr9	78126792	78126894
chr9	61890047	61890499
chr9	30849624	30849799
chr9	110893896	110894357
chr9	109096132	109097443
chr9	65600005	65600215
chr9	64659164	64659620
chr9	63666642	63667523
chr9	48771456	48772043
chr9	43745667	43747252
chr9	40417753	40418134
chr9	35045225	35045760
chr9	107597092	107597456
chr9	28566014	28566794
chr9	103142100	103143304
chr9	68663613	68664087
chr9	14998560	14999041
chr9	68547397	68547627
chr9	62354787	62355397
chr9	49733698	49734383
chr9	40376875	40377631
chr9	58128585	58129801
chr9	120755327	120755576
chr9	99318902	99319643
chr9	97601467	97602164
chr9	111762703	111763734
chr9	70181359	70182023
chr9	69470080	69471002
chr9	40837663	40838015
chr9	37196294	37196963
chr9	14904122	14904589
chr9	118705542	118706139
chr9	93969076	93970356
chr9	63131511	63132210
chr9	45528904	45529884
chr9	118179024	118179540
chr9	107348743	107349653
chr9	96437010	96437747
chr9	34658203	34658410
chr9	72961196	72962125
chr9	72901441	72902402
chr9	120443575	120444039
chr9	117244277	117244554
chr9	115165219	115166043
chr9	65973529	65973901
chr9	120174076	120174661
chr9	42028884	42030154
chr9	110380585	110382128
chr9	57260786	57261419
chr9	31881750	31882199
chr9	61403466	61404496
chr9	65361804	65362300
chr9	45744820	45745737
chr9	104928498	104928823
chr9	63876291	63877560
chr9	45431637	45434172
chr9	26718197	26718487
chr9	103145564	103146650
chr9	74985774	74985969
chr9	83565460	83565935
chr9	43961399	43961910
chr9	98695020	98695530
chr9	79921848	79922632
chr9	48678232	48679089
chr9	28860969	28862163
chr9	117382873	117383610
chr9	120150985	120151410
chr9	14553440	14553795
chr9	88329151	88330264
chr9	49472478	49472985
chr9	103696871	103697773
chr9	100622655	100623280
chr9	56271350	56271907
chr9	29708660	29709343
chr9	122325592	122326000
chr9	90020951	90021387
chr9	81225421	81225750
chr9	80832618	80832809
chr9	22833970	22834361
chr9	15551217	15551492
chr9	106377140	106377742
chr9	99163601	99164370
chr9	86668174	86668993
chr9	61756246	61757735
chr9	61744979	61746028
chr9	59277663	59278287
chr9	51778669	51779617
chr9	46448708	46449005
chr9	44856645	44857630
chr9	42012772	42013420
chr9	30075873	30077901
chr9	21668970	21669350
chr9	15636293	15637128
chr9	13181015	13181381
chr9	122156861	122157390
chr9	121516695	121516943
chr9	121064457	121065252
chr9	120893456	120894410
chr9	120472548	120473349
chr9	120420870	120421585
chr9	120213035	120213673
chr9	120175007	120175250
chr9	119518993	119519561
chr9	118873228	118873424
chr9	118788896	118789520
chr9	118228610	118229206
chr9	115512537	115513518
chr9	115179300	115180152
chr9	114830494	114831307
chr9	114663563	114664779
chr9	114660010	114661398
chr9	114479921	114479986
chr9	113830134	113830576
chr9	113394046	113394797
chr9	112166689	112167384
chr9	112153562	112154443
chr9	111398867	111400538
chr9	111056475	111058160
chr9	110949064	110949581
chr9	108809701	108810196
chr9	108573197	108573745
chr9	108205283	108205667
chr9	108174217	108174833
chr9	108151759	108152449
chr9	107526275	107527466
chr9	106648467	106648830
chr9	106645368	106646727
chr9	106486121	106486469
chr9	106469260	106469516
chr9	106433150	106433941
chr9	106043804	106045022
chr9	105078606	105078762
chr9	104668736	104669051
chr9	103247944	103248054
chr9	101865223	101866632
chr9	100337286	100338080
chr9	100307913	100308593
chr9	98378961	98379575
chr9	98374791	98375287
chr9	97466146	97466261
chr9	97440257	97441072
chr9	96826132	96826355
chr9	96678146	96678360
chr9	96425616	96426633
chr9	96396792	96397010
chr9	96207684	96208158
chr9	95453938	95454845
chr9	94820042	94820312
chr9	92141915	92142827
chr9	88383697	88383830
chr9	88291291	88291691
chr9	87477976	87478174
chr9	83304918	83305602
chr9	83082095	83083223
chr9	75478389	75479824
chr9	75357960	75358001
chr9	74435903	74436368
chr9	72639179	72640583
chr9	72428008	72428252
chr9	72101731	72101965
chr9	68922868	68923597
chr9	68912475	68912962
chr9	68884554	68885411
chr9	68873569	68874109
chr9	68872900	68873138
chr9	68403028	68403957
chr9	68115174	68116904
chr9	66322107	66322438
chr9	65766288	65766455
chr9	64221414	64221879
chr9	63837571	63837724
chr9	63492323	63492619
chr9	63293066	63294312
chr9	62370347	62370996
chr9	62178291	62178594
chr9	61398183	61399120
chr9	60678846	60679102
chr9	60296420	60297022
chr9	59998714	59998850
chr9	58308320	58308885
chr9	58241245	58242892
chr9	58233647	58233794
chr9	57406577	57407209
chr9	56884400	56884572
chr9	56798731	56799211
chr9	56675686	56676194
chr9	56119916	56120672
chr9	50795687	50795851
chr9	50700202	50701310
chr9	50649677	50649916
chr9	50015253	50015772
chr9	48556369	48556987
chr9	47173859	47174402
chr9	44542246	44542623
chr9	44239113	44239329
chr9	43548175	43550065
chr9	43483175	43483667
chr9	43468057	43469790
chr9	43357720	43358861
chr9	42401556	42401882
chr9	42229539	42230109
chr9	42082662	42085099
chr9	42055440	42056508
chr9	42031190	42031854
chr9	42025382	42025719
chr9	41968007	41968237
chr9	40605803	40607229
chr9	40454437	40455555
chr9	37518750	37520158
chr9	37022216	37022306
chr9	35329917	35330159
chr9	35119118	35119772
chr9	34995541	34996663
chr9	34843091	34844295
chr9	34686998	34687610
chr9	32823824	32824472
chr9	32748304	32749003
chr9	32464223	32464507
chr9	31114444	31114808
chr9	30718778	30719350
chr9	29940930	29941068
chr9	29580216	29581140
chr9	27201426	27202332
chr9	21587386	21588074
chr9	20874832	20875861
chr9	16498676	16498789
chr9	16289161	16289956
chr9	16193728	16193976
chr9	16029153	16030126
chr9	15792689	15793049
chr9	15509192	15510013
chr9	15016695	15016875
chr9	14973785	14974519
chr9	14674397	14675042
chr9	14536147	14536212
chr9	14109511	14110303
chr9	8223717	8224026
chr9	67555933	67556364
chr9	118720421	118720583
chr9	72841727	72842014
chr9	60564432	60564792
chr9	122583374	122585547
chr9	121381709	121382828
chr9	120629705	120630469
chr9	111330819	111331521
chr9	109007214	109008849
chr9	101730556	101731017
chr9	96446766	96447095
chr9	94680941	94681385
chr9	90059950	90060175
chr9	83113762	83114523
chr9	79913175	79913755
chr9	63711887	63712117
chr9	63610923	63611594
chr9	62923422	62923637
chr9	56738045	56738882
chr9	56722702	56723300
chr9	51875159	51875737
chr9	46110377	46111032
chr9	31641728	31641763
chr9	15440297	15440451
chr9	75699523	75700284
chr9	21174729	21174925
chr9	61820511	61820969
chr9	53440319	53440662
chr9	29916050	29916851
chr9	121376852	121377687
chr9	112136480	112136981
chr9	101868458	101868790
chr9	69469056	69469249
chr9	61686713	61687001
chr9	61412872	61413058
chr9	60288823	60289302
chr9	53307257	53308156
chr9	49340933	49341582
chr9	122516601	122516776
chr9	96782004	96782393
chr9	45850597	45850824
chr9	44158766	44158836
chr9	42387041	42387583
chr9	41285146	41287484
chr9	23564826	23565102
chr9	23300424	23301169
chr9	121196248	121196959
chr9	120398464	120398982
chr9	108107003	108107663
chr9	108051071	108051995
chr9	105878601	105878802
chr9	98858059	98858354
chr9	50582236	50583475
chr9	47716727	47718541
chr9	20820021	20820338
chr9	14089443	14090080
chr9	13622518	13622856
chr9	7956176	7957449
chr9	121998745	121999061
chr9	121560105	121560889
chr9	121491615	121492835
chr9	119887349	119887754
chr9	119570780	119572617
chr9	119004148	119005957
chr9	118985761	118987713
chr9	111453415	111453844
chr9	111443588	111444470
chr9	111404470	111404957
chr9	110896039	110896931
chr9	107982009	107983002
chr9	105488611	105489917
chr9	103852642	103852896
chr9	98035170	98035293
chr9	85673771	85674357
chr9	78147761	78148857
chr9	77785438	77785846
chr9	72931250	72932065
chr9	71751384	71751540
chr9	67506438	67506498
chr9	66988224	66989872
chr9	66038263	66038728
chr9	64500858	64501542
chr9	64260725	64261421
chr9	63794695	63795524
chr9	63754592	63756916
chr9	63702357	63703366
chr9	62559896	62560531
chr9	61781538	61782360
chr9	61416198	61417856
chr9	60672757	60672957
chr9	57225643	57226080
chr9	52202840	52203824
chr9	45517478	45518492
chr9	40554197	40554616
chr9	37554157	37554343
chr9	36886856	36887061
chr9	25349424	25349811
chr9	21294606	21294715
chr9	20823112	20823629
chr9	14746039	14746419
chr9	14740527	14740797
chr9	13709143	13709956
chr9	7960509	7962035
chr9	122687813	122690032
chr9	121124474	121125142
chr9	118900149	118901136
chr9	105761767	105762496
chr9	60281865	60282012
chr9	42337070	42337333
chr9	42176283	42176531
chr9	41331154	41331369
chr9	122410326	122411106
chr9	85342559	85342750
chr9	78549018	78549450
chr9	69213681	69214105
chr9	64564404	64564779
chr9	63231890	63232311
chr9	20965872	20966315
chr9	122420577	122420938
chr9	111562430	111563464
chr9	102325633	102326934
chr9	49524760	49525283
chr9	45706587	45707144
chr9	45539533	45539957
chr9	43627714	43627867
chr9	41665126	41666169
chr9	14716599	14717094
chr9	120884523	120885295
chr9	119637182	119637460
chr9	118206138	118207025
chr9	115725354	115726165
chr9	95744947	95745625
chr9	70133901	70134722
chr9	55233588	55234220
chr9	49365437	49366263
chr9	42636044	42636463
chr9	27352618	27353529
chr9	22056022	22056522
chr9	21686081	21686483
chr9	122642653	122643928
chr9	119938111	119938619
chr9	119626892	119627671
chr9	119033022	119033982
chr9	117927182	117927742
chr9	113643691	113644068
chr9	113625012	113625901
chr9	113508336	113509312
chr9	112237955	112238811
chr9	112221431	112224689
chr9	112208693	112210781
chr9	112143529	112144192
chr9	112116034	112116815
chr9	111442449	111442871
chr9	111408194	111408792
chr9	110680886	110681629
chr9	110377717	110378310
chr9	107264329	107264502
chr9	106416434	106417451
chr9	106292551	106294028
chr9	102333514	102333752
chr9	102159662	102160056
chr9	101862284	101863248
chr9	94972155	94973013
chr9	77965990	77966550
chr9	77500303	77500862
chr9	70371892	70372521
chr9	68927084	68928158
chr9	67435587	67436555
chr9	66975711	66977640
chr9	66249003	66249397
chr9	66030500	66030901
chr9	64637210	64638329
chr9	63678419	63678664
chr9	62718156	62718915
chr9	62710008	62710848
chr9	62356659	62357257
chr9	58110340	58111310
chr9	57993200	57994081
chr9	57954361	57954784
chr9	56663172	56664235
chr9	54518505	54519574
chr9	51825661	51826407
chr9	46851042	46851962
chr9	44398490	44399373
chr9	42937305	42937946
chr9	42646857	42647131
chr9	37248183	37248593
chr9	36941106	36942190
chr9	36900795	36901152
chr9	35169936	35170265
chr9	34810097	34810969
chr9	32494408	32495111
chr9	32391615	32392477
chr9	30140829	30141539
chr9	27286805	27287058
chr9	27178851	27180034
chr9	21947079	21948718
chr9	21932818	21933665
chr9	21494574	21495276
chr9	21097638	21098411
chr9	14596101	14597062
chr9	121187700	121188924
chr9	115101830	115103250
chr9	99017665	99017929
chr9	56450264	56450491
chr9	43131492	43131889
chr9	117801148	117801658
chr9	115939513	115939999
chr9	55451501	55451917
chr9	42987561	42987687
chr9	121106670	121107290
chr9	118943786	118944707
chr9	116195365	116195676
chr9	113263893	113264874
chr9	112445716	112445981
chr9	111757599	111757957
chr9	109108195	109108838
chr9	102408296	102408500
chr9	98861299	98861751
chr9	98292738	98293368
chr9	96838995	96839780
chr9	95435351	95435903
chr9	77772699	77773127
chr9	70807675	70807993
chr9	67506795	67507781
chr9	58169070	58169996
chr9	56869422	56869815
chr9	49034763	49035297
chr9	48928850	48929803
chr9	45799026	45799809
chr9	44828767	44829252
chr9	43473525	43474564
chr9	42217485	42217829
chr9	28109117	28109373
chr9	21943603	21944613
chr9	16202120	16203050
chr9	34721473	34721849
chr9	119435327	119435546
chr9	94702249	94702766
chr9	65730646	65731069
chr9	48441035	48441553
chr9	121010499	121011008
chr9	120619085	120620570
chr9	116769615	116769968
chr9	111366441	111366951
chr9	103499649	103500158
chr9	83768855	83769438
chr9	66091419	66091854
chr9	62199517	62199731
chr9	51625978	51626458
chr9	51168002	51168915
chr9	49210930	49211151
chr9	31271977	31272305
